TransactionID,CustomerID,Date,Category,Gender,Age,Location,Quantity,Sales,Profit,Channel
TXN-2024-000195,Cust-0169,2024.04.06,Body Care,MALE,73,Regina (Saskatchewan),-2,-12.38, -7.56 CAD ,Store
TXN-2023-000855,CUST-0223,2023.12.12,Hand Soap & Sanitizer,Female,31,"Edmonton, Alb3rta",1,16.71,CAD 3.77,Store
TXN-2024-000865,CUST-0123,28-Jun-2024,Hand Soap & Sanitizer,U,19,Saskatoon / Saskatchewan,1,$11.69,3.85,Store
TXN-2023-000504,CUST-0149,30-Nov-2023,Hand Soap & Sanitizer,female,43,Montreal-QUEBEC,1,3.55,1.29,Online
TXN-2024-000541,CUST-0246,01-Aug-2024,Men's,female,39,"London,Ontari",1,$16.54,CAD 7.67,Online
TXN-2024-000831,CUST-0050,2024.04.29,Hand Soap & Sanitizer,Female,44,Toronto Ontari,2,10.3,"3,32",Online
TXN-2024-000580,CUST-0123,2024.12.25,Body Care,Female,48,Vaughan-ONTARIO,3,60.45,$33.46,Store
TXN-2023-000790,CUST-0218,"Apr 10, 2023",Men's,FEMALE,75,Markham  Ontario,1,8.94,N/A,Store
TXN-2023-000163,CUST-0221,12/07/2023,Candles,FEMALE,19,Vaughan  Ontario,3,$61.90,CAD 29.62,Online
TXN-2023-000909,CUST-0034,28-May-2023,Body Care,M,54,Laval Quebe,2,,CAD 11.34,Online
TXN-2024-000153,CUST-0125,2024.07.18,Hand Soap & Sanitizer,Female,48,Toronto / ON,-3,$-5.29,-1.22,Store
TXN-2023-000802,CUST-0249,2023.04.24,Candles,M,18 yrs,Laval-QC,3,144.66,74.61,Store
TXN-2024-000071,cust-0277,06/08/2024,Hand Soap & Sanitizer,N/A ,27," London,on",1,4.2,$1.27,Store
TXN-2024-000756,CUST-0144,03/17/2024,Candles,FEMALE,50,Ottawa-Ontario,1,"21,56","5,95",Store
TXN-2023-000112,CUST-0266,10/30/2023,Wallflower & Air Freshener,Male,69,"Charlottetown,PrinceEdwardIsland",4,57.93,$18.09,Online
TXN-2024-000227,CUST-0082,24/10/2024,Men's,MALE,64,London-ON,2,19.8,7.57,Store
TXN-2024-000689,CUST-0284,5/24/2024,Hand Soap & Sanitizer,,20,Montreal  QC,2,17.38,$8.13,Store
TXN-2024-000104,CUST-0136,03/01/2024,Candles,Male,62,Moncton nb,1,55.73,31.78,Store
TXN-2024-000422,CUST-0209,2024.09.19,Hand Soap & Sanitizer,female,49, Gatineau / Quebe ,1,3.6,"1,06",Store
TXN-2023-000420,CUST-0202 ,03/21/2023,Hand Soap & Sanitizer,FEMALE,24,Hamilton / Ontario,1,11.73,7.34,Online
TXN-2023-000751,CUST-0035 ,12/31/2023,Hand Soap & Sanitizer,female,twenty,NS - Sydney,3,45.22,15.49,Online
TXN-2023-000587,CUST-0264,18/10/2023,Body Care,Male,Thirty,mb - Winnipeg,1,14.38,CAD 7.65,Online
TXN-2024-000781,CUST-0032,11/11/2024,Wallflower & Air Freshener,Female,33,"Corner Brook, NewfoundlandandLabrador",1, 19.77 CAD ,CAD 7.79,Store
TXN-2023-000673,CUST-0260,02-Jun-2023,Body Care,Male,34,QC - Gatineau,1,14.47,CAD 6.61,Online
TXN-2023-000120,CUST-0079,13-Jun-2023,Body Care,female,40,Markham (Ontario),1,"27,92",$14.70,Online
TXN-2023-000054,CUST-0205,2023-04-19,Men's,F,39,Burnaby-British Columbia,2,50.61,$21.90,Online
TXN-2023-000152,CUST-0063,2023-04-10,Candles,Female,72,"Burnaby, British C0lumbia",2,CAD 40.56,CAD 13.38,Online
TXN-2023-000404,CUST-0065,03-Oct-2023,Hand Soap & Sanitizer,M,59,"Mississauga, Ontari",1,13.4,"5,67",Online
TXN-2024-000946,CUST-0240,21-May-2024,Candles,MALE,25,"Lethbridge, Alberta",1,14.81,CAD 5.15,Online
TXN-2023-000208,CUST-0121,2023-04-04,Hand Soap & Sanitizer,male,69,"Longueuil, qc",2,31.82,12.07,Online
TXN-2023-000659,CUST-0075,09/05/2023,Body Care,MALE,59,Brandon  MB,1,$10.44,5.86,Store
TXN-2024-000844,CUST-0233,2024-02-28,Men's,F,25,Laval-Quebec,2,42.37,10.42,Store
TXN-2024-000763,CUST-0060,08/23/2024,Men's,M,72,Sherbrooke Quebec,2,60.72, 28.09 CAD ,Store
TXN-2024-000009,CUST-0233,22/01/2024,Hand Soap & Sanitizer,male,18 yrs,Kitchener (on),1,$3.56,2.37,Online
TXN-2024-000808,CUST-0172,05/02/2024,Hand Soap & Sanitizer,,67,"Windsor,Ontario",2,31.93,11.91,Online
TXN-2024-000037,CUST-0035,"May 22, 2024",Men's,F,32,Ottawa / Ontario,1,$25.41,8.38,Store
TXN-2024-000453,CUST-0232,2024-10-31,Candles,male,41,ON - Brampton,-1,CAD -44.71,$-6.66,Store
TXN-2024-000652,CUST-0203,25/11/2024,Wallflower & Air Freshener,FEMALE,46,"Longueuil,Quebe",3,48.76,27.2,Store
TXN-2024-000254,CUST-0188,"Jul 11, 2024",Wallflower & Air Freshener,M,30,London / Ontario,2,41.86,16.81,Store
 TXN-2024-000304,CUST-0196,14-Nov-2024,Hand Soap & Sanitizer,FEMALE,54,Toronto-ONTARIO,1,27.49,12.73,Online
 TXN-2023-000747,CUST-0295,06/01/2023,Men's,MALE,30, Laval  Quebec ,1,16.7,CAD 8.33,Online
TXN-2023-000572,CUST-0100,"Jul 27, 2023",Body Care,U,25,Windsor (Ontario),1,12.68,5.72,Online
TXN-2023-000624,CUST-0278,2023-02-30,Body Care,FEMALE,57, British Columbia - Victoria ,1,32.21,9.84,Store
TXN-2024-000733,CUST-0129 ,14-Sep-2024,Body Care,N/A,35,Sydney Nova Scotia,1,24.23,"7,95",Online
TXN-2024-000892,CUST-0284,2024-10-18,Hand Soap & Sanitizer,female,16,Kitchener (Ontari),2,$24.21,9.78,Online
TXN-2024-000263,CUST-0318,01/07/2024,Men's,Male,26, Mississauga ON ,2,$82.16,44.61,Online
TXN-2023-000611,CUST-0019,16/04/2023,Candles,F,56,Windsor on,1,$24.68,10.89,Online
Txn-2023-000298,CUST-0236, 31/03/2023  ,Candles,female,Thirty,Quebec City Quebec,2,"55,44",$32.47,Online
TXN-2024-000415,CUST-0172,17-Feb-2024,Body Care,FEMALE,54,Fredericton (New Brunswic),3,63.13,17.35,Store
TXN-2024-000151,CUST-0051,2024.05.16,Hand Soap & Sanitizer,male,28,"Halifax,NS",1,$12.43,$4.96,Online
TXN-2024-000789,CUST-0224,2024-12-26,Wallflower & Air Freshener,N/A,13," Quebec City,Quebec ",1,31.82,10.68,Store
TXN-2023-000641,CUST-0186,"Jan 31, 2023",Wallflower & Air Freshener,N/A,29,"Hamilton, on",1,34.09,7.99,Online
TXN-2023-000890,CUST-0034,2023-01-11,Hand Soap & Sanitizer,F,26, Victoria (BRITISH COLUMBIA) ,2,$24.20,9.86,Online
TXN-2023-000551,CUST-0027,"Nov 03, 2023",Men's,female,72,ON - London,1,CAD 39.49,22.68,Online
TXN-2024-000887,Cust-0158,2024.12.28,Hand Soap & Sanitizer,F,29, Brandon  mb ,1,17.52,6.0,Online
TXN-2024-000489,CUST-0308,30-Apr-2024,Body Care,female,59,Halifax-Nova Scotia,1,4.46,—,Online
TXN-2023-000148,CUST-0156,2023-02-22,Body Care,F,27,Calgary-ab,2,CAD 30.26,$11.17,Online
TXN-2023-000147,CUST-0238,19-Aug-2023,Body Care,MALE,20,Sherbrooke-QC,1,19.68,8.81,Online
TXN-2023-000721,CUST-0055,12/10/2023,Candles,F,19,Mississauga (Ontari),1,CAD 18.62,11.27,Store
TXN-2024-000932,CUST-0201,"Jan 30, 2024",Body Care,U,70, Ontario - Vaughan ,1,8.2,4.27,Online
TXN-2023-000740,CUST-0076,08-Jul-2023,Candles,male,47,Charlottetown-PE,1,12.78,2.81,Store
TXN-2023-000660,CUST-0129,2023-11-09,Candles,M,57,Mississauga / Ontari,2,$31.72, 13.73 CAD ,Online
TXN-2024-000349,CUST-0194,"Jan 31, 2024",Wallflower & Air Freshener,U,40,"Sherbrooke,Quebec",2,"21,39",CAD 9.52,Store
TXN-2023-000464,CUST-0302,2023.12.26,Wallflower & Air Freshener,F,18,"Vaughan,Ontari",-2,-35.76,-17.85,Store
TXN-2023-000326,CUST-0271,25/02/2023,Body Care,N/A,16,Windsor  Ontari,3,32.47,$22.08,Store
TXN-2023-000187,CUST-0039 ,02-Dec-2023,Candles,MALE,60, Windsor  ONTARIO ,1,24.11,16.39,Store
TXN-2023-000124,CUST-0283,"Mar 07, 2023",Hand Soap & Sanitizer,female,33,London / Ontari,1,$13.06, 4.17 CAD ,Online
TXN-2023-000854,CUST-0237,2023-10-04,Wallflower & Air Freshener,FEMALE,38,Longueuil / Quebec,1,CAD 28.27, 12.52 CAD ,Online
TXN-2023-000609,CUST-0030,01-Aug-2023,Men's,MALE,24,"Sherbrooke, QUEBEC",2,$24.78,CAD 13.40,Store
Txn-2023-000144,CUST-0286,2023-11-16,Wallflower & Air Freshener,FEMALE,13,Brampton (ON),1,36.47,12.82,Online
TXN-2023-000173,CUST-0175,12/04/2023,Wallflower & Air Freshener,male,61,Nova Scotia - Sydney,4,22.26,9.26,Store
TXN-2023-000198,CUST-0048,2023.02.12,Men's,female,56, QC - Quebec City ,1,25.07,12.33,Online
TXN-2024-000610,CUST-0147,2024-02-30,Men's,M,75,Edmonton / Albert,1,$35.89,$15.09,Store
TXN-2024-000280,CUST-0235 ,10-Jul-2024,Candles,Male,31,ON - London,1,$37.53,15.25,Online
TXN-2023-000294,CUST-0017,"Jan 11, 2023",Wallflower & Air Freshener,N/A,43, Vancouver-British C0lumbi ,4,160.38,CAD 62.14,Online
TXN-2023-000401,CUST-0123,06/10/2023,Wallflower & Air Freshener,M,27,Hamilton ONTARIO,1,17.69,4.34,Store
TXN-2023-000123,CUST-0301,04/10/2023,Hand Soap & Sanitizer,MALE,42,Hamilton  Ontario,1,13.5,$5.44,Online
TXN-2024-000184,CUST-0203,21-Dec-2024,Body Care,female,66,qc - Longueuil,2,$66.44,22.05,Online
TXN-2023-000203,CUST-0100,30-Jun-2023,Wallflower & Air Freshener,U,32,Laval (QUEBEC),1,18.46,$9.26,Online
TXN-2024-000439,CUST-0304,2024-02-30,Candles,male,18,"St. John's, NewfoundlandandLabrador",2,$128.48,42.77,Online
TXN-2024-000247,CUST-0205,2024-02-30,Hand Soap & Sanitizer,female,51,Sherbrooke Quebec,1,$9.25,3.89,Store
TXN-2024-000416,CUST-0272,"Sep 28, 2024",Candles,MALE,43,Moncton-NB,2,25.69,"9,78",Store
TXN-2024-000933,CUST-0032,2024.07.24,Hand Soap & Sanitizer,F,51,bc - Burnaby,1,13.22,7.32,Store
TXN-2023-000766,CUST-0140,09/06/2023,Body Care,female,50,"Gatineau, QC",2,8.92, 2.16 CAD ,Store
TXN-2023-000907,CUST-0058,2023-03-02,Wallflower & Air Freshener,FEMALE,68,"Montreal,Quebe",2,46.53,12.85,Store
TXN-2024-000836,CUST-0314,13/10/2024,Body Care,M,25,Mississauga ONTARIO,1, 13.73 CAD ,$4.25,Online
TXN-2023-000888,CUST-0148,25-Jul-2023,Wallflower & Air Freshener,U,26,"Regina,Saskatchewan",1,CAD 19.78,6.82,Store
TXN-2023-000130,CUST-0121,17/03/2023,Body Care,M,20,Longueuil QUEBEC,2,40.92,19.68,Online
TXN-2023-000638,CUST-0196,"Feb 05, 2023",Body Care,Female,27,Brandon-Manitob,2,17.64,7.79,Online
TXN-2023-000403,CUST-0071,06/07/2023,Body Care,MALE,18,Ottawa (Ontari0),1, 21.76 CAD ,$8.89,Store
TXN-2024-000785,CUST-0184,08/24/2024,Men's,M,74,"Toronto,on",4,32.46,15.38,Store
TXN-2023-000771,CUST-0102,"Jun 14, 2023",Hand Soap & Sanitizer,Male,54,Hamilton  ON,2,30.48,13.55,Store
TXN-2024-000736,CUST-0159,10/19/2024,Hand Soap & Sanitizer,Female,60,Sydney-NS,2,26.7,9.83,Online
TXN-2023-000914,CUST-0244,20-Jul-2023,Men's,N/A,13,Surrey BRITISH COLUMBIA,1,$8.62,$3.28,Online
TXN-2023-000220,CUST-0279, 12/29/2023  ,Wallflower & Air Freshener,,38,Fredericton / New Brunswic,1,20.05,12.34,Online
TXN-2023-000642,CUST-0129,04/06/2023,Candles,Male,16,Saskatoon SASKATCHEWAN,3,CAD 89.93,43.53,Store
TXN-2024-000916,CUST-0239,2024.04.22,Body Care,N/A,34,NOVA SCOTIA - Sydney,2,45.69,$20.53,Store
TXN-2023-000753,CUST-0243,14-Feb-2023,Wallflower & Air Freshener,Male,57,Kelowna-BRITISH COLUMBIA,2,"19,30",8.52,Store
TXN-2023-000807,CUST-0162,2023-03-06,Wallflower & Air Freshener,female,45,"Markham,Ontari",1,19.1,6.15,Store
TXN-2023-000920,CUST-0225,2023-04-21,Wallflower & Air Freshener,Female,56,"Calgary,ALBERTA",3,36.57,$12.63,Store
TXN-2024-000625,CUST-0141,26/05/2024,Men's,male,45,Gatineau / QUEBEC,1,$37.63,CAD 17.75,Online
TXN-2024-000875,CUST-0146 ,27/08/2024,Hand Soap & Sanitizer,Male,59,Surrey (British Columbia),1,11.77,,Online
TXN-2024-000761,CUST-0079,10/21/2024,Men's,female,23,Markham (ONTARIO),2,14.57,5.84,Store
TXN-2024-000387,CUST-0245,12/10/2024,Candles,Female,60,Vancouver  BritishColumbia,1,28.3, 13.37 CAD ,Store
TXN-2023-000532,CUST-0281,2023-02-30,Hand Soap & Sanitizer,F,13, Laval-QC ,2,"12,03",CAD 4.83,Online
TXN-2023-000510,CUST-0139,"Jan 12, 2023",Men's,M,29,Kelowna BritishColumbia,1,38.4,20.9,Store
TXN-2023-000268,CUST-0143,02/11/2023,Candles,Prefer not to say,53,Surrey (British Columbi),1,"32,90",11.09,Online
TXN-2023-000820,CUST-0169,2023.06.30,Candles,M,21,Laval  Quebec,1,27.4,10.64,Online
TXN-2024-000442,CUST-0245,2024-02-30,Men's,Prefer not to say,31,Toronto / Ontario,1,$16.84,7.11,Store
TXN-2023-000497,CUST-0103,"Feb 23, 2023",Candles,FEMALE,29,ab - Edmonton,-1,-13.44,-4.96,Online
TXN-2023-000113,CUST-0047,09/11/2023,Wallflower & Air Freshener,MALE,74,Quebec - Sherbrooke,2,57.18,$27.04,Online
TXN-2024-000692,Cust-0089,12-Jun-2024,Wallflower & Air Freshener,F,15,Red Deer (Alberta),1,29.91,CAD 10.61,Online
TXN-2024-000233,CUST-0178,2024.04.18,Hand Soap & Sanitizer,male,14,Montreal-Quebec,1,4.69,"1,83",Store
TXN-2023-000870,CUST-0078,2023.02.19,Wallflower & Air Freshener,M,50,"Mississauga,Ontario",2,41.8,17.07,Store
TXN-2023-000608,CUST-0312,06-Dec-2023,Body Care,FEMALE,38,London (ONTARIO),2,17.23,$7.90,Store
 TXN-2024-000672,CUST-0080,03/18/2024,Men's,female,66,Alberta - Calgary,1,24.64,13.22,Online
TXN-2024-000374,CUST-0220,2024.04.12,Men's,Male,61, Sherbrooke / Quebe ,1,26.5,CAD 9.60,Store
TXN-2023-000452,CUST-0253,09/12/2023,Wallflower & Air Freshener,FEMALE,41,Saskatoon  SK,3,—,$26.05,Online
TXN-2023-000843,CUST-0028,07/16/2023,Body Care,Male,26,Quebec City (QUEBEC),1,13.41, 5.94 CAD ,Online
TXN-2023-000234,CUST-0261,2023-06-05,Hand Soap & Sanitizer,N/A,75,Mississauga-Ontari,1,CAD 8.51,$3.72,Store
TXN-2024-000786,CUST-0163,"Feb 22, 2024",Wallflower & Air Freshener,MALE,28,Windsor / ONTARIO,1,20.65, 11.00 CAD ,Online
TXN-2023-000677,CUST-0249,2023-04-18,Body Care,,21,"Brampton,Ontario",1,23.53,8.38,Store
TXN-2024-000318,CUST-0035,2024-09-02,Candles,N/A,50,Sherbrooke  Quebec,1,36.99,21.07,Store
TXN-2023-000649,CUST-0080,6/16/2023,Hand Soap & Sanitizer,F,twenty,Kitchener-Ontario,2,19.91,$8.44,Online
TXN-2023-000411,CUST-0206,"Feb 15, 2023",Body Care,male,N/A, Vaughan Ontario ,2,12.49,$6.44,Store
TXN-2024-000899,CUST-0150, 2024.11.21  ,Hand Soap & Sanitizer,Female,53,Toronto-Ontari,1,$3.89,$1.97,Store
TXN-2024-000710,CUST-0261,10/16/2024,Wallflower & Air Freshener,FEMALE,60,Brampton Ontari,2,CAD 42.86,17.76,Store
TXN-2024-000359,CUST-0231,"Jul 14, 2024",Candles,F,70, Windsor / Ontario ,2,$49.91,22.53,Online
TXN-2023-000259,CUST-0164," Mar 10, 2023  ",Men's,female,65,Qu3b3c - Laval,2,47.13,20.73,Store
TXN-2024-000745,CUST-0212,18-Dec-2024,Men's,Male,59,"London, Ontario",1,CAD 13.39,,Store
TXN-2024-000628,CUST-0195,12/16/2024,Candles,male,18,Toronto (Ontario),1,$31.89,10.02,Store
TXN-2023-000633,CUST-0091,"Sep 24, 2023",Body Care,Male,21,New Brunswic - Saint John,2,9.03,4.03,Online
TXN-2024-000283,CUST-0128,04/03/2024,Hand Soap & Sanitizer,FEMALE,35,Richmond  bc,3,CAD 23.45,11.14,Store
TXN-2023-000377,CUST-0065,12/11/2023,Hand Soap & Sanitizer,Female,43, New Brunswick - Moncton ,1,4.13,$1.40,Store
TXN-2023-000385,CUST-0048 ,06/18/2023,Hand Soap & Sanitizer,M,49,Quebec City-Quebec,2,33.07,16.16,Online
TXN-2024-000225,CUST-0309,15/11/2024,Wallflower & Air Freshener,FEMALE,72,Hamilton  Ontario,1,15.17,6.33,Online
TXN-2024-000307,CUST-0170,"Jan 14, 2024",Candles,male,19,Hamilton / ON,2,63.93,26.48,Store
TXN-2024-000815,CUST-0032,"Dec 23, 2024",Hand Soap & Sanitizer,male,58,Montreal (QC),2,$25.82,6.21,Online
TXN-2023-000473,CUST-0138,2023-09-17,Wallflower & Air Freshener,male,19,Halifax (Nova Scoti),1, 14.16 CAD ,CAD 6.68,Online
TXN-2023-000348,CUST-0072,19/04/2023,Wallflower & Air Freshener,female,23,Sherbrooke-Quebec,2,24.07,12.19,Online
TXN-2024-000506,CUST-0109,2024.10.01,Candles,Female,35,ON - Brampton,1,31.02,16.91,Store
TXN-2023-000640,CUST-0163,30-Nov-2023,Hand Soap & Sanitizer,male,27,"Brampton,Ontario",2,$12.95,"5,67",Online
TXN-2023-000858,CUST-0068,12/27/2023,Candles,Female,73,Lethbridge Alberta,2,,14.66,Online
TXN-2023-000929,CUST-0162,"Apr 10, 2023",Wallflower & Air Freshener,FEMALE,20,"Richmond, BC",1,$31.94,16.08,Online
TXN-2023-000906,CUST-0073 ,05/16/2023,Candles,N/A,40,Brampton-on,2,43.24,22.96,Store
TXN-2024-000620,CUST-0205,2024-06-26,Body Care,Male,74,ONTARIO - Hamilton,2,"22,98",12.07,Online
TXN-2024-000856,Cust-0021,23-Apr-2024,Body Care,F,56,"Kitchener,ONTARIO",2,23.15,9.81,Online
TXN-2023-000804,CUST-0296,2023-11-25,Candles,male,64,Edmonton Albert,1,CAD 16.44,9.43,Online
TXN-2023-000646,CUST-0244,2023.01.10,Hand Soap & Sanitizer,male,58,London  Ontario,1,4.45,1.48,Online
TXN-2024-000847,CUST-0051,23-Sep-2024,Candles,U,42,Red Deer / Albert,1,"34,36",11.08,Store
TXN-2024-000557,CUST-0165,2024-02-30,Candles,,34,"Laval, qc",2,CAD 87.29,51.83,Store
TXN-2024-000865,CUST-0123,28-Jun-2024,Hand Soap & Sanitizer,U,19,Saskatoon / Saskatchewan,1,$11.69,3.85,Store
TXN-2023-000578,CUST-0134,30-Jun-2023,Men's,Male,73,"St. John's,Newfoundland and Labrador",2,28.83,16.64,Online
TXN-2024-000796,CUST-0263,2024.06.03,Wallflower & Air Freshener,male,72,BRITISH COLUMBIA - Richmond,3,83.23, 43.40 CAD ,Online
TXN-2023-000086,CUST-0186,03-Jan-2023,Wallflower & Air Freshener,Male,55,Montreal-QUEBEC,5,"174,89",76.44,Online
TXN-2023-000243,CUST-0296,28-Mar-2023,Body Care,Female,16,"Montreal,Quebe",2,15.19,5.63,Online
TXN-2024-000699,CUST-0102,"Dec 12, 2024",Men's,N/A,64,Gatineau / Quebec,1,"33,02",12.41,Online
TXN-2023-000160,CUST-0056,02-Sep-2023,Wallflower & Air Freshener,MALE,56, Sydney NS ,5,64.71, 30.60 CAD ,Online
TXN-2024-000525,CUST-0259,"Oct 19, 2024",Candles,Male,39,Montreal  QC,1,16.64,7.21,Online
TXN-2023-000036,CUST-0258,2023-05-01,Wallflower & Air Freshener,M,71,Victoria-British Columbi,1,"7,75",3.28,Store
TXN-2024-000541,CUST-0246,01-Aug-2024,Men's,female,39,"London,Ontari",1,$16.54,CAD 7.67,Online
Txn-2023-000171,CUST-0174 ,2023-11-09,Hand Soap & Sanitizer,Female,39,Red Deer-Albert,1,15.25,"6,80",Online
TXN-2024-000655,Cust-0234,06/01/2024,Body Care,MALE,69,ab - Red Deer,1,5.49,2.3,Online
TXN-2023-000891,CUST-0285,10-Oct-2023,Candles,Female,71,Richmond-bc,1,23.22,$6.79,Online
TXN-2023-000858,CUST-0068,12/27/2023,Candles,Female,73,Lethbridge Alberta,2,,14.66,Online
TXN-2023-000848,CUST-0038, 2023.05.19  ,Candles,FEMALE,34," Kitchener,ON ",4,144.32,$78.11,Online
TXN-2023-000945,Cust-0320,13-May-2023,Hand Soap & Sanitizer,Male,25,Kitchener-ON,2,CAD 12.75,$7.12,Online
TXN-2024-000734,CUST-0231,2024-11-22,Body Care,FEMALE,Thirty,"Winnipeg,MANITOBA",1,$15.31,CAD 8.72,Online
TXN-2024-000096,CUST-0099,09-Jun-2024,Candles,U,58,Vaughan (Ontario),1,22.08, 12.17 CAD ,Store
TXN-2024-000564,CUST-0145,"Jan 21, 2024",Body Care,U,39,"Longueuil, Quebe",4,65.58,23.82,Online
TXN-2024-000241,CUST-0315,2024.10.13,Hand Soap & Sanitizer,Male,23,Mississauga-Ontario,4,CAD 11.97,4.84,Store
Txn-2024-000743,CUST-0154,4/26/2024,Body Care,female,64,Halifax NOVA SCOTIA,2,48.44,$24.58,Online
TXN-2024-000575,CUST-0229,08/12/2024,Wallflower & Air Freshener,FEMALE,47,Brandon Manitoba,3,76.15,$41.22,Online
TXN-2023-000691,CUST-0293,2023.12.11,Body Care,Female,37,Laval Quebec,1,$18.27,"3,54",Online
TXN-2024-000461,CUST-0136,13-Feb-2024,Wallflower & Air Freshener,MALE,64, ab - Lethbridge ,6,131.61, 51.20 CAD ,Store
TXN-2024-000554,CUST-0317,2024.09.20,Candles,,32,QC - Laval,2,54.91,23.13,Online
TXN-2024-000889,CUST-0307,13/08/2024,Men's,Female,74,Mississauga  Ontario,1,$36.03,"9,58",Store
 TXN-2023-000207,CUST-0231,2023-02-27,Candles,MALE,75,"Ottawa,ON",4,$160.35,70.26,Online
TXN-2023-000393,CUST-0142,19/05/2023,Candles,Prefer not to say,23,"Saskatoon, Saskatch3wa",2,$43.91,$23.51,Store
TXN-2024-000795,CUST-0040,2024.07.30,Wallflower & Air Freshener,F,60,"Edmonton, Alberta",5,48.24,$13.80,Online
TXN-2024-000398,CUST-0260 ,16-Sep-2024,Wallflower & Air Freshener,MALE,71,"Toronto,ONTARIO",2,23.26,8.7,Online
TXN-2024-000767,CUST-0264,09/08/2024,Men's,female,60,BritishC0lumbia - Victoria,2,36.98,11.05,Store
TXN-2024-000849,CUST-0313,2024-02-30,Candles,Female,33,QUEBEC - Quebec City,3,$86.86,$34.80,Online
TXN-2023-000218,CUST-0246,12/06/2023,Wallflower & Air Freshener,M,38,Mississauga  Ontario,1,29.25,$15.66,Store
TXN-2023-000005,CUST-0080,03/06/2023,Hand Soap & Sanitizer,,45,"London,ON",1,8.26,$2.72,Store
TXN-2023-000769,CUST-0015,10-Sep-2023,Candles,F,59,"Calgary,AB",1,32.38, 13.08 CAD ,Online
TXN-2023-000643,CUST-0243,2023-03-20,Body Care,FEMALE,28,Calgary Alberta,-5,-46.32,"-10,08",Store
TXN-2023-000930,CUST-0156,"Jan 28, 2023",Men's,FEMALE,38,Quebec City (qc),1,33.03,—,Store
TXN-2024-000613,CUST-0036,2024.07.03,Body Care,male,13,Quebec - Longueuil,1,8.47,2.93,Store
 TXN-2023-000739,CUST-0041,14/07/2023,Wallflower & Air Freshener,male,40,Lethbridge / Alberta,4,"43,65",CAD 12.73,Store
TXN-2023-000547,CUST-0227,29-Jan-2023,Men's,male,33,Quebec City / Quebe,1,18.84,$6.66,Store
TXN-2023-000726,CUST-0225,30-Jan-2023,Candles,female,N/A,"Ottawa,on",1,62.2,$28.25,Online
TXN-2023-000684,CUST-0093,2023.08.22,Candles,male,72,Calgary-Alberta,2,33.48, 13.55 CAD ,Online
TXN-2024-000099,CUST-0053,2024.09.06,Wallflower & Air Freshener,female,34,Mississauga  ONTARIO,1,$8.85,2.81,Store
TXN-2024-000805,CUST-0238,"May 02, 2024",Candles,male,19,Calgary / ALBERTA,1,47.82,23.33,Online
TXN-2023-000728,CUST-0232,2023-01-28,Body Care,Male,64,"Fredericton,NewBrunswick",1,"12,03",4.75,Online
TXN-2024-000574,CUST-0114,01/17/2024,Candles,male,38,qc - Laval,3,"105,20",30.31,Online
TXN-2023-000407,CUST-0060,17-Apr-2023,Men's,F,70,"Ottawa, ON",2,"31,64",13.7,Store
TXN-2023-000503,CUST-0053,2023.02.15,Candles,female,71,Burnaby bc,1,"27,27",6.13,Online
TXN-2024-000048,CUST-0187,04/19/2024,Hand Soap & Sanitizer,Male,40,Vancouver / British Columbia,1,—,3.07,Store
TXN-2023-000033,CUST-0206,16/03/2023,Candles,MALE,67,"Markham,ON",1,CAD 8.36,2.04,Store
TXN-2023-000780,CUST-0158,2023-07-05,Candles,M,66," Markham,Ontario ",1,CAD 35.87,14.79,Online
TXN-2023-000840,CUST-0215,2023.12.18,Hand Soap & Sanitizer,Male,42,Hamilton on,1, 18.98 CAD ,7.54,Store
TXN-2024-000201,CUST-0079,17/07/2024,Wallflower & Air Freshener,Female,??,"Longueuil,QC",2,$52.17,15.56,Store
TXN-2023-000135,CUST-0005,03/22/2023,Hand Soap & Sanitizer,Female,55,Richmond  BC,2,20.61,7.07,Online
TXN-2023-000028,CUST-0049,01-Aug-2023,Candles,U,24," Corner Brook,Newfoundland and Labrador ",1,31.53,14.81,Store
TXN-2023-000881,CUST-0290,06/22/2023,Candles,,70,Victoria  British Columbia,2,83.38,CAD 42.73,Online
TXN-2023-000231,CUST-0135,13-Aug-2023,Body Care,U,15,Longueuil (qc),1,$18.19,$8.80,Online
TXN-2024-000490,CUST-0152,"Sep 10, 2024",Wallflower & Air Freshener,FEMALE,13,"Montreal, QUEBEC",4,69.0,34.67,Online
TXN-2023-000773,CUST-0201,21-Apr-2023,Hand Soap & Sanitizer,female,23,Quebe - Laval,3,36.21,24.48,Store
TXN-2024-000379,CUST-0039,"Jan 30, 2024",Wallflower & Air Freshener,female,48, Quebec - Gatineau ,1,22.48,CAD 8.36,Store
TXN-2023-000289,CUST-0259,2023.08.30,Men's,Male,54,on - Toronto,1,$31.02,11.41,Store
TXN-2023-000419,CUST-0291,"Jan 02, 2023",Men's,Male,73,Montreal (qc),1,25.71,8.5,Store
TXN-2024-000675,CUST-0314,02/12/2024,Candles,U,51, Ontario - Vaughan ,1,17.22,9.57,Online
TXN-2023-000392,CUST-0072,2023.11.06,Body Care,FEMALE,26,"Ottawa,Ontario",1,39.21,N/A,Store
TXN-2023-000593,CUST-0211,2023.04.21,Candles,Female,60,Mississauga (Ontario),1,$8.39,$2.65,Store
TXN-2024-000499,CUST-0141,11/06/2024,Wallflower & Air Freshener,Female,62,Toronto ONTARIO,1,30.47,8.77,Store
